location,date,vaccine,total_vaccinations
France,2021-06-13,Oxford/AstraZeneca,5878490
France,2021-06-13,Pfizer/BioNTech,34264917
France,2021-06-14,Johnson&Johnson,457081
France,2021-06-14,Moderna,4112127
France,2021-06-14,Oxford/AstraZeneca,5921967
France,2021-06-14,Pfizer/BioNTech,34759508
France,2021-06-15,Johnson&Johnson,467847
France,2021-06-15,Moderna,4173781
France,2021-06-15,Oxford/AstraZeneca,6003850
France,2021-06-15,Pfizer/BioNTech,35295590
France,2021-06-16,Johnson&Johnson,476590
France,2021-06-16,Moderna,4225224
France,2021-06-16,Oxford/AstraZeneca,6070694
France,2021-06-16,Pfizer/BioNTech,35836700
France,2021-06-17,Johnson&Johnson,487320
France,2021-06-17,Moderna,4287795
France,2021-06-17,Oxford/AstraZeneca,6174015
France,2021-06-17,Pfizer/BioNTech,36346425
France,2021-06-18,Johnson&Johnson,499597
France,2021-06-18,Moderna,4363259
France,2021-06-18,Oxford/AstraZeneca,6293688
France,2021-06-18,Pfizer/BioNTech,36900785
France,2021-06-19,Johnson&Johnson,505081
France,2021-06-19,Moderna,4412583
France,2021-06-19,Oxford/AstraZeneca,6333820
France,2021-06-19,Pfizer/BioNTech,37302788
France,2021-06-20,Johnson&Johnson,505700
France,2021-06-20,Moderna,4425351
France,2021-06-20,Oxford/AstraZeneca,6337290
France,2021-06-20,Pfizer/BioNTech,37460833
France,2021-06-21,Johnson&Johnson,510620
France,2021-06-21,Moderna,4485429
France,2021-06-21,Oxford/AstraZeneca,6377174
France,2021-06-21,Pfizer/BioNTech,37951144
France,2021-06-22,Johnson&Johnson,518342
France,2021-06-22,Moderna,4563209
France,2021-06-22,Oxford/AstraZeneca,6448096
France,2021-06-22,Pfizer/BioNTech,38482553
France,2021-06-23,Johnson&Johnson,525312
France,2021-06-23,Moderna,4634452
France,2021-06-23,Oxford/AstraZeneca,6499745
France,2021-06-23,Pfizer/BioNTech,39023717
France,2021-06-24,Johnson&Johnson,533807
France,2021-06-24,Moderna,4712988
France,2021-06-24,Oxford/AstraZeneca,6578139
France,2021-06-24,Pfizer/BioNTech,39506776
France,2021-06-25,Johnson&Johnson,543762
France,2021-06-25,Moderna,4806656
France,2021-06-25,Oxford/AstraZeneca,6669393
France,2021-06-25,Pfizer/BioNTech,40058661
France,2021-06-26,Johnson&Johnson,548419
France,2021-06-26,Moderna,4882192
France,2021-06-26,Oxford/AstraZeneca,6703074
France,2021-06-26,Pfizer/BioNTech,40467493
France,2021-06-27,Johnson&Johnson,549027
France,2021-06-27,Moderna,4914056
France,2021-06-27,Oxford/AstraZeneca,6707197
France,2021-06-27,Pfizer/BioNTech,40642372
France,2021-06-28,Johnson&Johnson,553615
France,2021-06-28,Moderna,4980930
France,2021-06-28,Oxford/AstraZeneca,6738148
France,2021-06-28,Pfizer/BioNTech,41145863
France,2021-06-29,Johnson&Johnson,560433
France,2021-06-29,Moderna,5060568
France,2021-06-29,Oxford/AstraZeneca,6795043
France,2021-06-29,Pfizer/BioNTech,41688829
France,2021-06-30,Johnson&Johnson,566889
France,2021-06-30,Moderna,5134546
France,2021-06-30,Oxford/AstraZeneca,6840879
France,2021-06-30,Pfizer/BioNTech,42245143
France,2021-07-01,Johnson&Johnson,574812
France,2021-07-01,Moderna,5214613
France,2021-07-01,Oxford/AstraZeneca,6907549
France,2021-07-01,Pfizer/BioNTech,42768801
France,2021-07-02,Johnson&Johnson,584049
France,2021-07-02,Moderna,5300649
France,2021-07-02,Oxford/AstraZeneca,6999178
France,2021-07-02,Pfizer/BioNTech,43322678
France,2021-07-03,Johnson&Johnson,588765
France,2021-07-03,Moderna,5369721
France,2021-07-03,Oxford/AstraZeneca,7030918
France,2021-07-03,Pfizer/BioNTech,43725956
France,2021-07-04,Johnson&Johnson,589346
France,2021-07-04,Moderna,5394954
France,2021-07-04,Oxford/AstraZeneca,7035277
France,2021-07-04,Pfizer/BioNTech,43892903
France,2021-07-05,Johnson&Johnson,593951
France,2021-07-05,Moderna,5433214
France,2021-07-05,Oxford/AstraZeneca,7069725
France,2021-07-05,Pfizer/BioNTech,44397934
France,2021-07-06,Johnson&Johnson,601448
France,2021-07-06,Moderna,5483732
France,2021-07-06,Oxford/AstraZeneca,7126675
France,2021-07-06,Pfizer/BioNTech,44949866
France,2021-07-07,Johnson&Johnson,608219
France,2021-07-07,Moderna,5531472
France,2021-07-07,Oxford/AstraZeneca,7170511
France,2021-07-07,Pfizer/BioNTech,45498000
France,2021-07-08,Johnson&Johnson,617219
France,2021-07-08,Moderna,5591098
France,2021-07-08,Oxford/AstraZeneca,7232282
France,2021-07-08,Pfizer/BioNTech,46018924
France,2021-07-09,Johnson&Johnson,627299
France,2021-07-09,Moderna,5672192
France,2021-07-09,Oxford/AstraZeneca,7302280
France,2021-07-09,Pfizer/BioNTech,46591631
France,2021-07-10,Johnson&Johnson,631783
France,2021-07-10,Moderna,5719084
France,2021-07-10,Oxford/AstraZeneca,7327892
France,2021-07-10,Pfizer/BioNTech,47000877
France,2021-07-11,Johnson&Johnson,632284
France,2021-07-11,Moderna,5725042
France,2021-07-11,Oxford/AstraZeneca,7331274
France,2021-07-11,Pfizer/BioNTech,47160342
France,2021-07-12,Johnson&Johnson,637949
France,2021-07-12,Moderna,5775009
France,2021-07-12,Oxford/AstraZeneca,7355733
France,2021-07-12,Pfizer/BioNTech,47723310
France,2021-07-13,Johnson&Johnson,651990
France,2021-07-13,Moderna,5865123
France,2021-07-13,Oxford/AstraZeneca,7392013
France,2021-07-13,Pfizer/BioNTech,48393854
France,2021-07-14,Johnson&Johnson,654060
France,2021-07-14,Moderna,5875054
France,2021-07-14,Oxford/AstraZeneca,7394804
France,2021-07-14,Pfizer/BioNTech,48714692
France,2021-07-15,Johnson&Johnson,672075
France,2021-07-15,Moderna,5968924
France,2021-07-15,Oxford/AstraZeneca,7427331
France,2021-07-15,Pfizer/BioNTech,49414925
France,2021-07-16,Johnson&Johnson,694649
France,2021-07-16,Moderna,6088703
France,2021-07-16,Oxford/AstraZeneca,7468636
France,2021-07-16,Pfizer/BioNTech,50101786
France,2021-07-17,Johnson&Johnson,704197
France,2021-07-17,Moderna,6143982
France,2021-07-17,Oxford/AstraZeneca,7483361
France,2021-07-17,Pfizer/BioNTech,50599016
France,2021-07-18,Johnson&Johnson,705471
France,2021-07-18,Moderna,6154892
France,2021-07-18,Oxford/AstraZeneca,7486170
France,2021-07-18,Pfizer/BioNTech,50807725
France,2021-07-19,Johnson&Johnson,718206
France,2021-07-19,Moderna,6216277
France,2021-07-19,Oxford/AstraZeneca,7504599
France,2021-07-19,Pfizer/BioNTech,51421602
France,2021-07-20,Johnson&Johnson,735302
France,2021-07-20,Moderna,6312379
France,2021-07-20,Oxford/AstraZeneca,7533481
France,2021-07-20,Pfizer/BioNTech,52104478
France,2021-07-21,Johnson&Johnson,750621
France,2021-07-21,Moderna,6392024
France,2021-07-21,Oxford/AstraZeneca,7554782
France,2021-07-21,Pfizer/BioNTech,52787820
France,2021-07-22,Johnson&Johnson,768585
France,2021-07-22,Moderna,6488830
France,2021-07-22,Oxford/AstraZeneca,7584321
France,2021-07-22,Pfizer/BioNTech,53468112
France,2021-07-23,Johnson&Johnson,788670
France,2021-07-23,Moderna,6605638
France,2021-07-23,Oxford/AstraZeneca,7616895
France,2021-07-23,Pfizer/BioNTech,54154515
France,2021-07-24,Johnson&Johnson,797705
France,2021-07-24,Moderna,6662908
France,2021-07-24,Oxford/AstraZeneca,7624671
France,2021-07-24,Pfizer/BioNTech,54632908
France,2021-07-25,Johnson&Johnson,798899
France,2021-07-25,Moderna,6672113
France,2021-07-25,Oxford/AstraZeneca,7626183
France,2021-07-25,Pfizer/BioNTech,54820864
France,2021-07-26,Johnson&Johnson,809549
France,2021-07-26,Moderna,6730288
France,2021-07-26,Oxford/AstraZeneca,7637712
France,2021-07-26,Pfizer/BioNTech,55406874
France,2021-07-27,Johnson&Johnson,823691
France,2021-07-27,Moderna,6826658
France,2021-07-27,Oxford/AstraZeneca,7655747
France,2021-07-27,Pfizer/BioNTech,56056730
France,2021-07-28,Johnson&Johnson,835984
France,2021-07-28,Moderna,6907822
France,2021-07-28,Oxford/AstraZeneca,7668740
France,2021-07-28,Pfizer/BioNTech,56692143
France,2021-07-29,Johnson&Johnson,849703
France,2021-07-29,Moderna,7008236
France,2021-07-29,Oxford/AstraZeneca,7685640
France,2021-07-29,Pfizer/BioNTech,57321320
France,2021-07-30,Johnson&Johnson,864822
France,2021-07-30,Moderna,7119327
France,2021-07-30,Oxford/AstraZeneca,7704785
France,2021-07-30,Pfizer/BioNTech,57930693
France,2021-07-31,Johnson&Johnson,871381
France,2021-07-31,Moderna,7169564
France,2021-07-31,Oxford/AstraZeneca,7708868
France,2021-07-31,Pfizer/BioNTech,58336178
France,2021-08-01,Johnson&Johnson,872153
France,2021-08-01,Moderna,7176960
France,2021-08-01,Oxford/AstraZeneca,7709395
France,2021-08-01,Pfizer/BioNTech,58484884
France,2021-08-02,Johnson&Johnson,879219
France,2021-08-02,Moderna,7227916
France,2021-08-02,Oxford/AstraZeneca,7714873
France,2021-08-02,Pfizer/BioNTech,58974866
France,2021-08-03,Johnson&Johnson,889101
France,2021-08-03,Moderna,7311170
France,2021-08-03,Oxford/AstraZeneca,7722871
France,2021-08-03,Pfizer/BioNTech,59505040
France,2021-08-04,Johnson&Johnson,897762
France,2021-08-04,Moderna,7377805
France,2021-08-04,Oxford/AstraZeneca,7728125
France,2021-08-04,Pfizer/BioNTech,60008162
France,2021-08-05,Johnson&Johnson,906670
France,2021-08-05,Moderna,7462936
France,2021-08-05,Oxford/AstraZeneca,7732228
France,2021-08-05,Pfizer/BioNTech,60495621
France,2021-08-06,Johnson&Johnson,916134
France,2021-08-06,Moderna,7562310
France,2021-08-06,Oxford/AstraZeneca,7737402
France,2021-08-06,Pfizer/BioNTech,61003714
France,2021-08-07,Johnson&Johnson,920576
France,2021-08-07,Moderna,7604417
France,2021-08-07,Oxford/AstraZeneca,7739488
France,2021-08-07,Pfizer/BioNTech,61342192
France,2021-08-08,Johnson&Johnson,921277
France,2021-08-08,Moderna,7611743
France,2021-08-08,Oxford/AstraZeneca,7739952
France,2021-08-08,Pfizer/BioNTech,61468211
France,2021-08-09,Johnson&Johnson,926649
France,2021-08-09,Moderna,7661447
France,2021-08-09,Oxford/AstraZeneca,7742682
France,2021-08-09,Pfizer/BioNTech,61920954
France,2021-08-10,Johnson&Johnson,934677
France,2021-08-10,Moderna,7739169
France,2021-08-10,Oxford/AstraZeneca,7746838
France,2021-08-10,Pfizer/BioNTech,62407763
France,2021-08-11,Johnson&Johnson,942032
France,2021-08-11,Moderna,7798919
France,2021-08-11,Oxford/AstraZeneca,7749744
France,2021-08-11,Pfizer/BioNTech,62870750
France,2021-08-12,Johnson&Johnson,949874
France,2021-08-12,Moderna,7875738
France,2021-08-12,Oxford/AstraZeneca,7752579
France,2021-08-12,Pfizer/BioNTech,63325631
France,2021-08-13,Johnson&Johnson,956678
France,2021-08-13,Moderna,7953409
France,2021-08-13,Oxford/AstraZeneca,7755037
France,2021-08-13,Pfizer/BioNTech,63757207
France,2021-08-14,Johnson&Johnson,959839
France,2021-08-14,Moderna,7993992
France,2021-08-14,Oxford/AstraZeneca,7756100
France,2021-08-14,Pfizer/BioNTech,64050669
France,2021-08-15,Johnson&Johnson,960291
France,2021-08-15,Moderna,8000566
France,2021-08-15,Oxford/AstraZeneca,7756285
France,2021-08-15,Pfizer/BioNTech,64130123
France,2021-08-16,Johnson&Johnson,963897
France,2021-08-16,Moderna,8052263
France,2021-08-16,Oxford/AstraZeneca,7757459
France,2021-08-16,Pfizer/BioNTech,64570209
France,2021-08-17,Johnson&Johnson,969112
France,2021-08-17,Moderna,8133184
France,2021-08-17,Oxford/AstraZeneca,7759072
France,2021-08-17,Pfizer/BioNTech,65028891
France,2021-08-18,Johnson&Johnson,973919
France,2021-08-18,Moderna,8200885
France,2021-08-18,Oxford/AstraZeneca,7760548
France,2021-08-18,Pfizer/BioNTech,65472442
France,2021-08-19,Johnson&Johnson,978897
France,2021-08-19,Moderna,8283501
France,2021-08-19,Oxford/AstraZeneca,7762096
France,2021-08-19,Pfizer/BioNTech,65893175
Germany,2020-12-27,Johnson&Johnson,0
Germany,2020-12-27,Moderna,2
Germany,2020-12-27,Oxford/AstraZeneca,0
Germany,2020-12-27,Pfizer/BioNTech,24087
Germany,2020-12-28,Johnson&Johnson,0
Germany,2020-12-28,Moderna,2
Germany,2020-12-28,Oxford/AstraZeneca,0
Germany,2020-12-28,Pfizer/BioNTech,42078
Germany,2020-12-29,Johnson&Johnson,0
Germany,2020-12-29,Moderna,2
Germany,2020-12-29,Oxford/AstraZeneca,1
Germany,2020-12-29,Pfizer/BioNTech,92084
Germany,2020-12-30,Johnson&Johnson,0
Germany,2020-12-30,Moderna,2
Germany,2020-12-30,Oxford/AstraZeneca,1
Germany,2020-12-30,Pfizer/BioNTech,155579
Germany,2020-12-31,Johnson&Johnson,0
Germany,2020-12-31,Moderna,2
Germany,2020-12-31,Oxford/AstraZeneca,1
Germany,2020-12-31,Pfizer/BioNTech,205270
Germany,2021-01-01,Johnson&Johnson,0
Germany,2021-01-01,Moderna,7
Germany,2021-01-01,Oxford/AstraZeneca,4
Germany,2021-01-01,Pfizer/BioNTech,230612
Germany,2021-01-02,Johnson&Johnson,0
Germany,2021-01-02,Moderna,7
Germany,2021-01-02,Oxford/AstraZeneca,4
Germany,2021-01-02,Pfizer/BioNTech,278556
Germany,2021-01-03,Johnson&Johnson,0
Germany,2021-01-03,Moderna,9
Germany,2021-01-03,Oxford/AstraZeneca,4
Germany,2021-01-03,Pfizer/BioNTech,300967
Germany,2021-01-04,Johnson&Johnson,0
Germany,2021-01-04,Moderna,10
Germany,2021-01-04,Oxford/AstraZeneca,4
Germany,2021-01-04,Pfizer/BioNTech,346809
Germany,2021-01-05,Johnson&Johnson,0
Germany,2021-01-05,Moderna,11
Germany,2021-01-05,Oxford/AstraZeneca,4
Germany,2021-01-05,Pfizer/BioNTech,399040
Germany,2021-01-06,Johnson&Johnson,0
Germany,2021-01-06,Moderna,17
Germany,2021-01-06,Oxford/AstraZeneca,7
Germany,2021-01-06,Pfizer/BioNTech,461539
Germany,2021-01-07,Johnson&Johnson,1
Germany,2021-01-07,Moderna,21
Germany,2021-01-07,Oxford/AstraZeneca,9
Germany,2021-01-07,Pfizer/BioNTech,516114
Germany,2021-01-08,Johnson&Johnson,1
Germany,2021-01-08,Moderna,72
Germany,2021-01-08,Oxford/AstraZeneca,10
Germany,2021-01-08,Pfizer/BioNTech,578278
Germany,2021-01-09,Johnson&Johnson,1
Germany,2021-01-09,Moderna,75
Germany,2021-01-09,Oxford/AstraZeneca,11
Germany,2021-01-09,Pfizer/BioNTech,638278
Germany,2021-01-10,Johnson&Johnson,1
Germany,2021-01-10,Moderna,83
Germany,2021-01-10,Oxford/AstraZeneca,11
Germany,2021-01-10,Pfizer/BioNTech,674000
Germany,2021-01-11,Johnson&Johnson,1
Germany,2021-01-11,Moderna,97
Germany,2021-01-11,Oxford/AstraZeneca,13
Germany,2021-01-11,Pfizer/BioNTech,741797
Germany,2021-01-12,Johnson&Johnson,1
Germany,2021-01-12,Moderna,112
Germany,2021-01-12,Oxford/AstraZeneca,14
Germany,2021-01-12,Pfizer/BioNTech,820329
Germany,2021-01-13,Johnson&Johnson,1
Germany,2021-01-13,Moderna,1280
Germany,2021-01-13,Oxford/AstraZeneca,14
Germany,2021-01-13,Pfizer/BioNTech,930381
Germany,2021-01-14,Johnson&Johnson,1
Germany,2021-01-14,Moderna,6429
Germany,2021-01-14,Oxford/AstraZeneca,14
Germany,2021-01-14,Pfizer/BioNTech,1008805
Germany,2021-01-15,Johnson&Johnson,1
Germany,2021-01-15,Moderna,11695
Germany,2021-01-15,Oxford/AstraZeneca,19
Germany,2021-01-15,Pfizer/BioNTech,1094515
Germany,2021-01-16,Johnson&Johnson,1
Germany,2021-01-16,Moderna,13374
Germany,2021-01-16,Oxford/AstraZeneca,20
Germany,2021-01-16,Pfizer/BioNTech,1150308
Germany,2021-01-17,Johnson&Johnson,2
Germany,2021-01-17,Moderna,14635
Germany,2021-01-17,Oxford/AstraZeneca,21
Germany,2021-01-17,Pfizer/BioNTech,1196386
Germany,2021-01-18,Johnson&Johnson,2
Germany,2021-01-18,Moderna,18776
Germany,2021-01-18,Oxford/AstraZeneca,22
Germany,2021-01-18,Pfizer/BioNTech,1274455
Germany,2021-01-19,Johnson&Johnson,2
Germany,2021-01-19,Moderna,22443
Germany,2021-01-19,Oxford/AstraZeneca,31
Germany,2021-01-19,Pfizer/BioNTech,1389782
Germany,2021-01-20,Johnson&Johnson,2
Germany,2021-01-20,Moderna,25184
Germany,2021-01-20,Oxford/AstraZeneca,34
Germany,2021-01-20,Pfizer/BioNTech,1518481
Germany,2021-01-21,Johnson&Johnson,2
Germany,2021-01-21,Moderna,27924
Germany,2021-01-21,Oxford/AstraZeneca,35
Germany,2021-01-21,Pfizer/BioNTech,1620576
Germany,2021-01-22,Johnson&Johnson,2
Germany,2021-01-22,Moderna,30109
Germany,2021-01-22,Oxford/AstraZeneca,43
Germany,2021-01-22,Pfizer/BioNTech,1719771
Germany,2021-01-23,Johnson&Johnson,2
Germany,2021-01-23,Moderna,30462
Germany,2021-01-23,Oxford/AstraZeneca,46
Germany,2021-01-23,Pfizer/BioNTech,1805751
Germany,2021-01-24,Johnson&Johnson,2
Germany,2021-01-24,Moderna,30660
Germany,2021-01-24,Oxford/AstraZeneca,50
Germany,2021-01-24,Pfizer/BioNTech,1852673
Germany,2021-01-25,Johnson&Johnson,2
Germany,2021-01-25,Moderna,32076
Germany,2021-01-25,Oxford/AstraZeneca,53
Germany,2021-01-25,Pfizer/BioNTech,1942013
Germany,2021-01-26,Johnson&Johnson,2
Germany,2021-01-26,Moderna,33510
Germany,2021-01-26,Oxford/AstraZeneca,60
Germany,2021-01-26,Pfizer/BioNTech,2038010
Germany,2021-01-27,Johnson&Johnson,3
Germany,2021-01-27,Moderna,35296
Germany,2021-01-27,Oxford/AstraZeneca,68
Germany,2021-01-27,Pfizer/BioNTech,2145233
Germany,2021-01-28,Johnson&Johnson,3
Germany,2021-01-28,Moderna,36924
Germany,2021-01-28,Oxford/AstraZeneca,71
Germany,2021-01-28,Pfizer/BioNTech,2236071
Germany,2021-01-29,Johnson&Johnson,3
Germany,2021-01-29,Moderna,38404
Germany,2021-01-29,Oxford/AstraZeneca,78
Germany,2021-01-29,Pfizer/BioNTech,2342315
Germany,2021-01-30,Johnson&Johnson,3
Germany,2021-01-30,Moderna,39284
Germany,2021-01-30,Oxford/AstraZeneca,80
Germany,2021-01-30,Pfizer/BioNTech,2429428
Germany,2021-01-31,Johnson&Johnson,3
Germany,2021-01-31,Moderna,39660
Germany,2021-01-31,Oxford/AstraZeneca,85
Germany,2021-01-31,Pfizer/BioNTech,2485850
Germany,2021-02-01,Johnson&Johnson,3
Germany,2021-02-01,Moderna,41868
Germany,2021-02-01,Oxford/AstraZeneca,136
Germany,2021-02-01,Pfizer/BioNTech,2603008
Germany,2021-02-02,Johnson&Johnson,3
Germany,2021-02-02,Moderna,44930
Germany,2021-02-02,Oxford/AstraZeneca,149
Germany,2021-02-02,Pfizer/BioNTech,2732148
Germany,2021-02-03,Johnson&Johnson,3
Germany,2021-02-03,Moderna,51257
Germany,2021-02-03,Oxford/AstraZeneca,175
Germany,2021-02-03,Pfizer/BioNTech,2887729
Germany,2021-02-04,Johnson&Johnson,3
Germany,2021-02-04,Moderna,57089
Germany,2021-02-04,Oxford/AstraZeneca,180
Germany,2021-02-04,Pfizer/BioNTech,3015780
Germany,2021-02-05,Johnson&Johnson,3
Germany,2021-02-05,Moderna,63537
Germany,2021-02-05,Oxford/AstraZeneca,188
Germany,2021-02-05,Pfizer/BioNTech,3156080
Germany,2021-02-06,Johnson&Johnson,3
Germany,2021-02-06,Moderna,66163
Germany,2021-02-06,Oxford/AstraZeneca,189
Germany,2021-02-06,Pfizer/BioNTech,3247122
Germany,2021-02-07,Johnson&Johnson,4
Germany,2021-02-07,Moderna,68489
Germany,2021-02-07,Oxford/AstraZeneca,191
Germany,2021-02-07,Pfizer/BioNTech,3298100
Germany,2021-02-08,Johnson&Johnson,5
Germany,2021-02-08,Moderna,72311
Germany,2021-02-08,Oxford/AstraZeneca,219
Germany,2021-02-08,Pfizer/BioNTech,3403111
Germany,2021-02-09,Johnson&Johnson,5
Germany,2021-02-09,Moderna,75745
Germany,2021-02-09,Oxford/AstraZeneca,332
Germany,2021-02-09,Pfizer/BioNTech,3533551
Germany,2021-02-10,Johnson&Johnson,5
Germany,2021-02-10,Moderna,79980
Germany,2021-02-10,Oxford/AstraZeneca,8668
Germany,2021-02-10,Pfizer/BioNTech,3675388
Germany,2021-02-11,Johnson&Johnson,7
Germany,2021-02-11,Moderna,87244
Germany,2021-02-11,Oxford/AstraZeneca,24984
Germany,2021-02-11,Pfizer/BioNTech,3795543
Germany,2021-02-12,Johnson&Johnson,10
Germany,2021-02-12,Moderna,96542
Germany,2021-02-12,Oxford/AstraZeneca,39234
Germany,2021-02-12,Pfizer/BioNTech,3927109
Germany,2021-02-13,Johnson&Johnson,11
Germany,2021-02-13,Moderna,99799
Germany,2021-02-13,Oxford/AstraZeneca,52582
Germany,2021-02-13,Pfizer/BioNTech,4017820
Germany,2021-02-14,Johnson&Johnson,12
Germany,2021-02-14,Moderna,102273
Germany,2021-02-14,Oxford/AstraZeneca,59824
Germany,2021-02-14,Pfizer/BioNTech,4073272
Germany,2021-02-15,Johnson&Johnson,13
Germany,2021-02-15,Moderna,107540
Germany,2021-02-15,Oxford/AstraZeneca,75281
Germany,2021-02-15,Pfizer/BioNTech,4177792
Germany,2021-02-16,Johnson&Johnson,14
Germany,2021-02-16,Moderna,113691
Germany,2021-02-16,Oxford/AstraZeneca,94873
Germany,2021-02-16,Pfizer/BioNTech,4286020
Germany,2021-02-17,Johnson&Johnson,15
Germany,2021-02-17,Moderna,121689
Germany,2021-02-17,Oxford/AstraZeneca,115628
Germany,2021-02-17,Pfizer/BioNTech,4407963
Germany,2021-02-18,Johnson&Johnson,16
Germany,2021-02-18,Moderna,129912
Germany,2021-02-18,Oxford/AstraZeneca,139472
Germany,2021-02-18,Pfizer/BioNTech,4520099
Germany,2021-02-19,Johnson&Johnson,17
Germany,2021-02-19,Moderna,139873
Germany,2021-02-19,Oxford/AstraZeneca,166894
Germany,2021-02-19,Pfizer/BioNTech,4641023
Germany,2021-02-20,Johnson&Johnson,18
Germany,2021-02-20,Moderna,144337
Germany,2021-02-20,Oxford/AstraZeneca,188091
Germany,2021-02-20,Pfizer/BioNTech,4727411
Germany,2021-02-21,Johnson&Johnson,19
Germany,2021-02-21,Moderna,147978
Germany,2021-02-21,Oxford/AstraZeneca,203706
Germany,2021-02-21,Pfizer/BioNTech,4793917
Germany,2021-02-22,Johnson&Johnson,20
Germany,2021-02-22,Moderna,156921
Germany,2021-02-22,Oxford/AstraZeneca,227323
Germany,2021-02-22,Pfizer/BioNTech,4916578
Germany,2021-02-23,Johnson&Johnson,21
Germany,2021-02-23,Moderna,164130
Germany,2021-02-23,Oxford/AstraZeneca,256176
Germany,2021-02-23,Pfizer/BioNTech,5050353
Germany,2021-02-24,Johnson&Johnson,22
Germany,2021-02-24,Moderna,171740
Germany,2021-02-24,Oxford/AstraZeneca,292821
Germany,2021-02-24,Pfizer/BioNTech,5181781
Germany,2021-02-25,Johnson&Johnson,22
Germany,2021-02-25,Moderna,178498
Germany,2021-02-25,Oxford/AstraZeneca,343671
Germany,2021-02-25,Pfizer/BioNTech,5313097
Germany,2021-02-26,Johnson&Johnson,22
Germany,2021-02-26,Moderna,187331
Germany,2021-02-26,Oxford/AstraZeneca,406488
Germany,2021-02-26,Pfizer/BioNTech,5453866
Germany,2021-02-27,Johnson&Johnson,22
Germany,2021-02-27,Moderna,191413
Germany,2021-02-27,Oxford/AstraZeneca,457468
Germany,2021-02-27,Pfizer/BioNTech,5546514
Germany,2021-02-28,Johnson&Johnson,23
Germany,2021-02-28,Moderna,195368
Germany,2021-02-28,Oxford/AstraZeneca,495067
Germany,2021-02-28,Pfizer/BioNTech,5607791
Germany,2021-03-01,Johnson&Johnson,23
Germany,2021-03-01,Moderna,204990
Germany,2021-03-01,Oxford/AstraZeneca,553395
Germany,2021-03-01,Pfizer/BioNTech,5738030
Germany,2021-03-02,Johnson&Johnson,23
Germany,2021-03-02,Moderna,214984
Germany,2021-03-02,Oxford/AstraZeneca,622212
Germany,2021-03-02,Pfizer/BioNTech,5878176
Germany,2021-03-03,Johnson&Johnson,23
Germany,2021-03-03,Moderna,229932
Germany,2021-03-03,Oxford/AstraZeneca,696560
Germany,2021-03-03,Pfizer/BioNTech,6035912
Germany,2021-03-04,Johnson&Johnson,23
Germany,2021-03-04,Moderna,244397
Germany,2021-03-04,Oxford/AstraZeneca,785683
Germany,2021-03-04,Pfizer/BioNTech,6177112
Germany,2021-03-05,Johnson&Johnson,24
Germany,2021-03-05,Moderna,257761
Germany,2021-03-05,Oxford/AstraZeneca,898648
Germany,2021-03-05,Pfizer/BioNTech,6325021
Germany,2021-03-06,Johnson&Johnson,24
Germany,2021-03-06,Moderna,266199
Germany,2021-03-06,Oxford/AstraZeneca,982653
Germany,2021-03-06,Pfizer/BioNTech,6434249
Germany,2021-03-07,Johnson&Johnson,24
Germany,2021-03-07,Moderna,272853
Germany,2021-03-07,Oxford/AstraZeneca,1043796
Germany,2021-03-07,Pfizer/BioNTech,6513987
Germany,2021-03-08,Johnson&Johnson,24
Germany,2021-03-08,Moderna,283809
Germany,2021-03-08,Oxford/AstraZeneca,1136360
Germany,2021-03-08,Pfizer/BioNTech,6647891
Germany,2021-03-09,Johnson&Johnson,24
Germany,2021-03-09,Moderna,296591
Germany,2021-03-09,Oxford/AstraZeneca,1235684
Germany,2021-03-09,Pfizer/BioNTech,6787987
Germany,2021-03-10,Johnson&Johnson,25
Germany,2021-03-10,Moderna,308769
Germany,2021-03-10,Oxford/AstraZeneca,1352793
Germany,2021-03-10,Pfizer/BioNTech,6947086
Germany,2021-03-11,Johnson&Johnson,25
Germany,2021-03-11,Moderna,322486
Germany,2021-03-11,Oxford/AstraZeneca,1475648
Germany,2021-03-11,Pfizer/BioNTech,7094696
Germany,2021-03-12,Johnson&Johnson,25
Germany,2021-03-12,Moderna,339779
Germany,2021-03-12,Oxford/AstraZeneca,1632970
Germany,2021-03-12,Pfizer/BioNTech,7246272
Germany,2021-03-13,Johnson&Johnson,25
Germany,2021-03-13,Moderna,349346
Germany,2021-03-13,Oxford/AstraZeneca,1747946
Germany,2021-03-13,Pfizer/BioNTech,7362284
Germany,2021-03-14,Johnson&Johnson,25
Germany,2021-03-14,Moderna,354858
Germany,2021-03-14,Oxford/AstraZeneca,1824353
Germany,2021-03-14,Pfizer/BioNTech,7450344
Germany,2021-03-15,Johnson&Johnson,25
Germany,2021-03-15,Moderna,367544
Germany,2021-03-15,Oxford/AstraZeneca,1906498
Germany,2021-03-15,Pfizer/BioNTech,7603150
Germany,2021-03-16,Johnson&Johnson,25
Germany,2021-03-16,Moderna,378794
Germany,2021-03-16,Oxford/AstraZeneca,1907515
Germany,2021-03-16,Pfizer/BioNTech,7769768
Germany,2021-03-17,Johnson&Johnson,25
Germany,2021-03-17,Moderna,396784
Germany,2021-03-17,Oxford/AstraZeneca,1908260
Germany,2021-03-17,Pfizer/BioNTech,7956057
Germany,2021-03-18,Johnson&Johnson,25
Germany,2021-03-18,Moderna,414948
Germany,2021-03-18,Oxford/AstraZeneca,1909418
Germany,2021-03-18,Pfizer/BioNTech,8130268
Germany,2021-03-19,Johnson&Johnson,25
